met_day,pump_hours,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count,days_since_rain,rain_category
2017-04-29,17,514.976,980.286,49.271,10.647,15.167,4.333,3.644,5.733,1.9,7.529,9.667,3.817,64.053,94.35,42.817,1014.503,1005.276,1014.042,5.792,11.25,3661.111,2233.333,19.0,0.0,0.35,1.483,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,51.0,,6.0,514.976,980.286,49.271,186.691,0.0,6,1.0,0-2 days
2017-04-30,19,687.459,1121.53,197.518,13.008,16.45,9.367,4.116,8.817,2.25,8.97,10.633,6.467,56.09,85.15,39.967,1002.104,993.061,1001.667,10.707,15.5,3408.333,2000.0,22.0,0.0,0.25,1.383,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,51.0,,6.0,687.459,1121.53,197.518,120.947,0.0,6,2.0,0-2 days
2017-05-01,10,236.514,503.993,54.254,10.218,12.833,8.233,7.165,8.8,5.567,8.767,10.367,7.283,82.06,95.283,65.467,1004.825,995.657,1004.375,6.639,10.5,3208.333,800.0,,0.0,0.5,1.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,51.0,,6.0,236.514,503.993,54.254,112.663,1.0,6,0.0,0-2 days
2017-05-02,6,404.255,1036.61,29.53,11.311,16.5,6.183,6.445,8.467,3.833,8.983,11.433,5.867,74.278,97.067,43.983,1019.044,1009.797,1018.667,5.531,9.25,2220.972,336.667,,0.0,0.867,1.967,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,404.255,1036.61,29.53,44.26,0.0,6,0.0,0-2 days
2017-05-03,15,203.965,391.155,104.354,9.288,11.117,7.2,6.524,8.367,5.05,7.998,9.167,6.283,83.021,91.4,70.483,1022.121,1012.779,1021.958,7.635,10.0,1342.917,663.333,19.0,0.0,0.0,0.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,203.965,391.155,104.354,26.575,0.0,6,1.0,0-2 days
2017-05-04,11,308.777,601.894,105.065,10.858,13.6,9.183,6.946,8.433,5.2,8.992,10.333,7.583,77.43,91.167,61.517,1022.338,1013.051,1022.062,8.364,12.0,1575.417,506.667,11.0,0.0,0.05,0.233,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,308.777,601.894,105.065,39.852,0.0,6,2.0,0-2 days
2017-05-05,8,494.493,1035.431,183.4,11.285,15.383,8.367,4.719,6.383,1.55,8.318,9.583,7.133,65.927,83.483,40.633,1020.657,1011.382,1020.333,10.543,15.0,3051.389,1700.0,23.5,0.0,1.417,3.767,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,494.493,1035.431,183.4,66.081,0.0,6,3.0,3-7 days
2017-05-06,12,395.733,666.989,178.022,11.872,14.867,9.283,7.067,7.783,6.367,9.538,11.25,8.15,72.898,84.983,60.3,1013.433,1004.272,1013.229,8.271,11.5,1204.167,733.333,22.0,0.0,0.25,2.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,395.733,666.989,178.022,45.93,0.0,6,4.0,3-7 days
2017-05-07,41,466.67,1080.449,138.699,11.752,17.25,8.333,6.065,7.033,4.583,9.053,11.583,7.35,69.888,87.55,45.217,1020.803,1011.551,1020.458,5.792,7.75,2082.083,533.333,,0.0,1.133,2.75,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,466.67,1080.449,138.699,93.53,0.0,6,5.0,3-7 days
2017-05-08,12,363.022,495.904,220.091,9.424,11.5,7.333,4.173,6.0,1.983,7.1,8.6,5.217,69.695,79.45,63.45,1026.618,1017.242,1026.396,7.9,11.0,2048.611,1500.0,17.0,0.0,0.0,0.417,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,363.022,495.904,220.091,14.559,0.0,6,6.0,3-7 days
2017-05-09,16,473.284,826.984,215.271,9.737,13.717,6.533,2.815,4.467,1.6,6.747,8.917,4.85,62.739,78.733,47.117,1022.229,1012.9,1021.938,5.25,7.5,2650.0,1766.667,,0.0,0.95,2.633,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,473.284,826.984,215.271,43.28,0.0,6,7.0,3-7 days
2017-05-10,20,526.637,1168.343,85.699,11.069,17.767,4.867,4.497,6.417,2.85,8.015,11.767,4.117,66.411,90.767,42.083,1008.231,999.075,1007.917,5.214,8.5,2430.556,1233.333,,0.0,2.167,6.867,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,526.637,1168.343,85.699,100.116,0.0,6,8.0,8-14 days
2017-05-11,16,582.187,1432.403,83.198,14.01,21.2,7.283,7.988,11.817,5.267,10.939,14.633,6.55,69.791,92.633,42.733,996.493,987.556,996.25,5.521,9.75,1610.278,336.667,,0.0,0.4,1.95,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,582.187,1432.403,83.198,91.611,0.0,6,9.0,8-14 days
2017-05-12,5,325.407,797.763,38.237,14.439,18.1,11.633,11.19,12.967,8.933,12.7,14.733,10.533,81.955,97.417,60.817,997.215,988.261,996.75,7.75,12.75,2493.889,203.333,,0.0,0.683,1.767,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,325.407,797.763,38.237,187.307,1.0,6,0.0,0-2 days
2017-05-13,19,511.23,1157.222,74.654,13.873,17.617,11.267,8.04,11.433,3.867,11.016,12.4,9.333,70.129,94.767,42.167,1007.896,998.826,1007.375,8.51,13.0,2729.028,330.0,18.0,0.0,0.767,2.617,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,511.23,1157.222,74.654,210.748,0.0,6,1.0,0-2 days
2017-05-14,26,559.021,1339.665,92.312,14.226,19.283,9.917,8.124,11.3,4.85,11.186,13.083,8.8,68.972,93.283,40.133,1018.458,1009.31,1017.938,7.615,11.75,3645.0,613.333,24.0,0.0,1.317,4.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,559.021,1339.665,92.312,227.372,0.0,6,2.0,0-2 days
2017-05-15,11,287.902,712.294,66.326,13.987,18.15,9.15,11.12,13.867,7.133,12.446,14.733,8.367,83.358,95.367,65.833,1024.519,1015.314,1023.979,8.198,13.0,2960.833,993.333,19.0,0.0,0.0,0.05,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,287.902,712.294,66.326,188.92,1.0,6,3.0,3-7 days
2017-05-16,13,541.075,1339.296,127.214,18.262,23.283,15.117,13.854,14.833,12.55,15.717,17.733,14.333,76.829,92.75,53.05,1023.579,1014.513,1023.062,8.594,15.0,3601.389,1733.333,22.0,0.0,0.733,2.85,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,541.075,1339.296,127.214,211.643,0.0,6,4.0,3-7 days
2017-05-17,1,90.765,254.995,19.235,15.239,18.1,11.55,14.43,16.4,10.883,14.771,17.017,11.183,94.967,98.917,87.733,1016.647,1007.565,1016.312,4.01,8.5,1450.0,343.333,,0.0,0.0,0.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,90.765,254.995,19.235,182.999,2.0,6,0.0,0-2 days
2017-05-18,2,294.114,887.192,40.093,11.956,16.167,9.483,8.567,10.533,5.683,10.281,11.783,9.167,81.565,96.7,50.917,1012.55,1003.386,1012.188,4.094,6.75,2152.639,763.333,,0.0,0.65,2.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,294.114,887.192,40.093,297.734,1.0,6,0.0,0-2 days
2017-05-19,3,273.788,706.775,31.843,11.324,14.6,9.217,8.0,9.867,5.783,9.707,11.083,8.4,81.177,97.367,57.35,1012.089,1002.9,1011.646,5.49,11.0,3090.278,933.333,,0.0,0.367,1.517,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,273.788,706.775,31.843,273.452,1.0,6,0.0,0-2 days
2017-05-20,6,364.245,768.518,47.298,11.65,15.8,6.867,7.395,9.783,5.85,9.555,12.033,6.417,76.451,95.5,56.783,1018.051,1008.817,1017.5,7.833,13.5,3916.667,1766.667,23.5,0.0,1.1,4.117,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,364.245,768.518,47.298,216.205,1.0,6,1.0,0-2 days
2017-05-21,3,606.773,1260.726,26.338,14.294,19.567,8.233,7.965,9.833,5.767,11.092,13.567,7.967,68.759,97.733,43.167,1023.306,1014.115,1022.833,5.792,9.5,3651.389,1166.667,20.0,0.0,2.133,5.8,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,606.773,1260.726,26.338,179.324,0.0,6,2.0,0-2 days
2017-05-22,8,929.735,1797.501,163.14,17.697,23.65,10.917,9.243,11.067,7.85,13.199,15.867,9.867,60.437,87.733,37.55,1016.425,1007.412,1016.042,6.554,10.5,4090.278,1733.333,15.0,0.0,1.617,5.233,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,929.735,1797.501,163.14,163.168,0.0,6,3.0,3-7 days
2017-05-23,6,471.765,849.997,146.204,16.374,20.45,11.25,12.079,15.017,9.15,13.985,17.017,10.233,76.127,89.383,62.9,1021.062,1011.953,1020.729,5.729,8.5,3998.611,2400.0,,0.0,0.667,2.483,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,471.765,849.997,146.204,267.881,0.0,6,4.0,3-7 days
2017-05-24,9,826.947,1717.395,37.962,19.142,24.95,11.85,12.699,14.467,11.083,15.434,17.917,11.583,69.03,97.417,45.367,1025.343,1016.283,1025.0,3.557,6.75,3331.806,1030.0,2.0,0.0,1.817,4.717,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,826.947,1717.395,37.962,321.791,0.0,6,5.0,3-7 days
2017-05-25,14,884.5,1641.363,63.278,19.512,25.533,12.95,12.454,15.283,6.483,15.504,18.967,11.717,65.96,96.0,46.75,1023.582,1014.557,1023.188,4.913,10.25,3481.944,1766.667,0.0,0.0,2.15,5.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,884.5,1641.363,63.278,99.182,0.0,6,6.0,3-7 days
2017-05-26,23,1085.481,2180.151,245.128,20.464,26.5,13.8,11.975,14.067,9.367,15.636,18.567,12.05,60.367,84.9,37.083,1017.681,1008.751,1017.521,8.107,12.5,3670.833,2266.667,17.5,0.0,2.383,7.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,1085.481,2180.151,245.128,102.591,0.0,6,7.0,3-7 days
2017-05-27,9,629.067,1007.594,216.352,18.442,22.517,14.05,13.153,15.95,11.233,15.416,18.467,12.833,71.797,87.033,59.8,1014.158,1005.186,1013.75,8.208,15.0,3572.222,2200.0,25.333,0.0,1.217,4.633,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,629.067,1007.594,216.352,183.795,0.0,6,8.0,8-14 days
2017-05-28,9,530.126,1639.219,37.25,16.976,23.25,11.267,12.442,15.583,9.2,14.439,16.75,11.0,77.049,97.35,42.1,1017.556,1008.508,1017.229,3.542,6.5,2707.083,436.667,,0.0,1.0,3.467,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,530.126,1639.219,37.25,211.768,0.0,6,9.0,8-14 days
2017-05-29,5,284.671,587.445,51.822,17.339,20.917,13.433,15.042,17.183,12.067,15.973,18.433,12.867,86.683,96.767,76.233,1012.435,1003.433,1012.021,5.125,9.0,1902.778,450.0,20.0,0.0,0.0,0.783,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,284.671,587.445,51.822,169.59,1.0,6,0.0,0-2 days
2017-05-30,11,499.701,962.349,152.318,17.09,19.683,14.45,12.574,15.483,10.717,14.578,16.15,13.283,75.584,91.95,57.833,1015.629,1006.585,1015.229,8.156,13.5,3796.667,1206.667,25.0,0.0,0.533,1.433,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,499.701,962.349,152.318,254.893,0.0,6,1.0,0-2 days
2017-05-31,10,556.327,1136.173,67.663,17.274,21.833,12.467,12.515,13.9,11.233,14.581,16.967,12.0,74.907,95.5,55.983,1022.182,1013.1,1021.833,3.604,6.75,3425.0,1633.333,,0.0,0.45,2.283,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,556.327,1136.173,67.663,258.255,0.0,6,2.0,0-2 days
2017-06-01,21,826.556,1666.277,61.294,18.531,24.083,11.7,11.691,12.867,9.85,14.696,17.017,11.267,67.153,95.767,44.167,1020.731,1011.701,1020.312,4.75,9.0,3611.111,1333.333,22.0,0.0,1.833,6.117,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,826.556,1666.277,61.294,208.731,0.0,6,3.0,3-7 days
2017-06-02,11,614.264,1359.81,86.552,18.675,24.35,13.017,13.818,17.533,11.067,15.843,19.15,12.0,74.715,94.733,54.667,1015.897,1006.922,1015.625,3.354,9.0,3254.861,1270.0,,0.0,0.667,2.917,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,614.264,1359.81,86.552,264.783,0.0,6,4.0,3-7 days
2017-06-03,7,713.5,1420.476,155.473,17.0,20.267,13.983,9.91,14.333,5.6,13.334,15.183,11.583,65.568,91.2,39.6,1014.521,1005.493,1014.292,7.51,11.5,4227.778,1866.667,15.0,0.0,1.683,4.817,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,713.5,1420.476,155.473,277.152,0.0,6,0.0,0-2 days
2017-06-04,14,565.158,1095.815,132.137,14.565,18.867,9.333,8.591,10.767,6.833,11.51,13.433,8.417,68.651,88.933,48.9,1016.207,1007.082,1015.771,8.604,12.75,4137.5,2933.333,17.0,0.0,1.117,4.05,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,565.158,1095.815,132.137,242.228,0.0,6,1.0,0-2 days
2017-06-05,7,372.224,777.188,90.524,14.21,17.4,11.167,10.369,11.967,9.183,12.185,13.45,10.2,78.531,93.883,60.633,1007.21,998.154,1006.625,11.49,17.0,3023.611,1000.0,28.0,0.0,0.433,2.367,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,372.224,777.188,90.524,198.426,0.0,6,2.0,0-2 days
2017-06-06,0,312.097,770.533,56.775,12.722,16.25,9.867,9.183,12.533,6.75,10.942,13.15,9.267,80.263,95.6,57.3,995.972,986.981,995.333,15.99,23.25,2385.139,370.0,36.25,0.0,0.5,1.6,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,312.097,770.533,56.775,241.854,1.0,6,0.0,0-2 days
2017-06-07,2,605.848,1264.312,164.423,14.563,19.4,10.733,8.033,11.233,6.233,11.277,13.283,9.217,66.505,88.65,43.45,1011.253,1002.169,1010.807,13.192,17.0,3725.072,543.333,27.333,0.0,1.317,3.617,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,605.848,1264.312,164.423,250.178,0.0,6,0.0,0-2 days
2017-06-08,7,350.239,616.225,108.621,15.35,17.667,13.567,11.937,13.883,9.95,13.487,15.067,12.167,80.36,93.567,66.933,1010.133,1001.09,1009.604,10.594,14.25,3023.056,1020.0,25.0,0.0,0.0,0.717,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,350.239,616.225,108.621,214.171,0.0,6,1.0,0-2 days
2017-06-09,2,501.222,1054.22,76.117,15.941,20.067,11.917,11.222,13.15,9.517,13.38,15.1,11.4,75.063,94.9,54.35,1011.369,1002.331,1010.938,8.833,13.5,2716.667,1600.0,21.0,0.0,1.083,3.683,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,501.222,1054.22,76.117,237.369,0.0,6,0.0,0-2 days
2017-06-10,17,661.245,1376.092,186.658,17.903,22.367,13.35,12.219,13.917,10.317,14.713,16.617,12.067,70.722,88.35,48.267,1016.476,1007.454,1015.958,10.213,15.75,2888.889,1600.0,26.0,0.0,1.7,5.167,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,661.245,1376.092,186.658,208.653,0.0,6,1.0,0-2 days
2017-06-11,13,668.14,1310.753,132.349,18.192,22.0,14.0,12.298,15.433,8.117,14.933,16.5,11.233,70.099,93.067,49.867,1014.182,1005.181,1013.708,10.458,15.5,2774.444,553.333,24.5,0.0,1.383,4.333,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,668.14,1310.753,132.349,229.66,0.0,6,2.0,0-2 days
2017-06-12,7,596.85,1058.552,275.913,15.439,19.117,12.1,9.378,10.75,8.083,12.267,14.15,10.383,67.82,81.067,51.617,1017.601,1008.483,1017.146,9.719,12.5,3225.0,2100.0,17.0,0.0,0.533,2.067,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,596.85,1058.552,275.913,257.264,0.0,6,3.0,3-7 days
2017-06-13,17,760.093,1494.752,84.185,17.287,22.95,9.667,10.658,13.55,8.483,13.63,16.633,9.117,67.04,93.333,46.733,1019.608,1010.539,1019.292,3.448,6.0,2966.667,1733.333,,0.0,1.683,4.75,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,760.093,1494.752,84.185,254.994,0.0,6,4.0,3-7 days
2017-06-14,12,1053.321,1877.04,242.436,20.038,25.467,12.783,11.603,13.217,9.75,15.276,18.017,11.267,60.364,84.7,41.133,1016.792,1007.849,1016.521,5.219,8.5,3362.5,2033.333,,0.0,2.2,7.083,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,1053.321,1877.04,242.436,130.992,0.0,6,5.0,3-7 days
2017-06-15,17,853.716,1553.118,186.184,18.506,23.417,13.817,10.906,13.767,6.75,14.383,17.4,11.433,63.245,88.933,41.2,1014.886,1005.914,1014.583,9.406,16.0,2969.444,1466.667,23.0,0.0,2.083,6.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,853.716,1553.118,186.184,264.308,0.0,6,6.0,3-7 days
2017-06-16,23,742.483,1403.283,148.987,17.776,23.167,11.55,11.331,14.35,8.833,14.202,17.333,10.65,67.328,89.2,49.5,1023.861,1014.772,1023.542,7.875,10.0,2688.889,1333.333,,0.0,1.65,5.4,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,742.483,1403.283,148.987,277.626,0.0,6,7.0,3-7 days
2017-06-17,22,1043.577,2097.991,100.008,22.167,28.4,14.35,15.283,17.3,13.283,17.945,20.867,13.767,67.419,94.05,45.767,1026.479,1017.489,1026.208,4.406,7.5,2863.889,1200.0,18.0,0.0,2.05,6.267,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,1043.577,2097.991,100.008,255.7,0.0,6,8.0,8-14 days
2017-06-18,16,1302.545,2680.552,247.305,24.094,30.55,16.85,15.864,17.433,14.367,19.008,21.317,15.55,62.528,87.817,39.0,1023.307,1014.419,1023.083,3.344,7.0,3423.611,2266.667,,0.0,1.65,5.9,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,1302.545,2680.552,247.305,231.6,0.0,6,9.0,8-14 days
2017-06-19,23,1430.878,2758.108,208.155,24.861,30.983,17.617,15.988,17.683,13.517,19.376,21.583,16.567,60.915,90.25,38.083,1019.021,1010.192,1018.708,3.479,8.0,2905.556,1700.0,,0.0,1.667,6.15,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,1430.878,2758.108,208.155,106.024,0.0,6,10.0,8-14 days
2017-06-20,33,1197.492,2585.26,231.722,23.306,29.917,17.517,15.404,17.167,13.1,18.501,20.833,16.083,63.869,89.0,38.733,1017.667,1008.789,1017.479,5.219,9.75,2572.222,866.667,,0.0,1.85,6.083,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,1197.492,2585.26,231.722,93.314,0.0,6,11.0,8-14 days
2017-06-21,14,1312.904,3195.299,176.825,24.454,32.85,16.367,16.809,19.083,14.667,19.608,22.967,15.433,65.798,90.633,35.917,1014.379,1005.571,1014.083,6.094,8.25,2271.111,1153.333,,0.0,1.8,6.667,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,1312.904,3195.299,176.825,126.213,0.0,6,12.0,8-14 days
2017-06-22,23,708.7,1165.498,314.892,20.521,22.767,17.3,15.077,17.683,13.5,17.293,19.25,15.317,71.622,85.483,57.7,1012.096,1003.196,1011.771,9.062,15.0,2456.944,666.667,21.0,0.0,0.25,1.833,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,708.7,1165.498,314.892,251.66,0.0,6,13.0,8-14 days
2017-06-23,25,759.338,1468.573,186.413,18.344,23.167,13.05,11.86,13.867,10.3,14.718,16.717,11.85,67.4,87.817,48.3,1016.089,1007.076,1015.792,10.875,14.75,3454.167,2400.0,22.0,0.0,1.183,4.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,759.338,1468.573,186.413,252.501,0.0,6,14.0,8-14 days
2017-06-24,23,496.078,917.734,192.681,18.681,21.933,16.117,14.685,16.55,13.05,16.335,17.967,14.517,78.145,90.65,65.217,1013.715,1004.732,1013.271,9.49,12.0,3163.333,920.0,23.0,0.0,0.1,0.517,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,496.078,917.734,192.681,239.746,0.0,6,15.0,15+ days
2017-06-25,19,633.005,1214.737,234.504,17.891,22.133,14.55,12.415,14.267,11.167,14.808,17.233,13.217,71.223,86.1,52.733,1012.536,1003.55,1012.125,10.104,15.25,4058.333,2633.333,23.0,0.0,0.367,1.617,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,633.005,1214.737,234.504,260.591,0.0,6,0.0,0-2 days
2017-06-26,29,1095.409,1900.797,348.688,18.201,23.467,12.217,7.59,11.033,5.45,12.769,15.217,10.017,52.014,77.733,33.9,1013.826,1004.84,1013.521,4.698,9.5,4009.722,2900.0,,0.0,1.683,5.617,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,1095.409,1900.797,348.688,58.293,0.0,6,1.0,0-2 days
2017-06-27,9,443.038,898.183,47.15,16.924,20.617,14.75,12.728,16.45,7.917,14.647,17.033,11.883,77.489,97.3,56.75,1006.674,997.729,1006.458,5.917,9.75,2254.861,263.333,,0.0,0.017,0.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,443.038,898.183,47.15,83.859,0.0,6,2.0,0-2 days
2017-06-28,4,219.489,362.674,46.827,14.959,16.6,12.867,12.792,14.533,9.667,13.774,14.983,11.233,87.162,97.233,79.333,997.747,988.817,997.521,5.656,8.0,2663.056,330.0,,0.0,0.0,0.067,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,219.489,362.674,46.827,93.376,2.0,6,0.0,0-2 days
2017-06-29,9,426.02,664.603,199.861,14.758,17.217,11.8,10.422,11.783,9.133,12.453,13.883,10.533,75.708,86.0,66.133,996.442,987.514,996.104,5.219,8.25,4636.111,3100.0,,0.0,0.1,0.667,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,426.02,664.603,199.861,275.86,0.0,6,1.0,0-2 days
2017-06-30,13,611.832,1176.461,93.369,17.337,21.15,12.717,11.874,14.183,10.533,14.31,15.883,11.817,71.624,94.417,52.65,1004.407,995.49,1004.188,5.042,9.5,3987.778,840.0,,0.0,1.133,4.15,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,611.832,1176.461,93.369,308.602,0.0,6,2.0,0-2 days
2017-07-01,16,687.716,1243.761,165.905,17.702,21.633,14.317,11.518,14.25,8.467,14.305,16.067,12.783,68.355,90.75,49.767,1015.621,1006.6,1015.333,7.803,11.5,3834.861,1236.667,18.0,0.0,0.583,1.5,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,687.716,1243.761,165.905,302.396,0.0,6,3.0,3-7 days
2017-07-02,24,895.436,1637.378,119.88,18.467,22.783,14.583,10.283,14.733,7.683,14.097,15.65,12.167,61.205,93.417,40.117,1020.681,1011.651,1020.438,6.586,10.25,3880.0,453.333,15.0,0.0,2.083,5.717,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,895.436,1637.378,119.88,296.608,0.0,6,4.0,3-7 days
2017-07-03,21,763.196,1576.113,275.069,18.658,23.617,14.333,12.234,14.7,10.15,15.031,17.817,12.267,67.213,83.567,45.033,1020.546,1011.514,1020.229,7.667,11.5,4465.278,2966.667,16.0,0.0,0.817,2.45,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,763.196,1576.113,275.069,256.291,0.0,6,5.0,3-7 days
